SectionOrder,ExternalId,Drug,Type,TypeSub,Value,SectionSubOrder
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47028005504,821
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47046000200,822
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47046050200,823
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018534,824
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018572,825
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018573,826
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018575,827
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018576,828
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018630,829
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865018631,830
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865020221,831
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865020334,832
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865089923,833
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865089980,834
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865090843,835
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865090846,836
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865091144,837
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865094999,838
2,DNX0344,Multivitamins with Minerals,NDC,NDC,47865095566,839
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49072097777,840
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49072098977,841
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49300037481,842
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348002123,843
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348006812,844
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348009412,845
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348010345,846
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348010346,847
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348013912,848
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348026045,849
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348054912,850
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348055412,851
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49348055512,852
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49452915001,853
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49452915002,854
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49452915501,855
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49452915502,856
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49523001805,857
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49523001810,858
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614024678,859
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614030978,860
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614045571,861
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614046871,862
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614049981,863
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614051272,864
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614052178,865
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614064997,866
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614065272,867
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614065687,868
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614065697,869
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614066378,870
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614067072,871
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614067878,872
2,DNX0344,Multivitamins with Minerals,NDC,NDC,49614098176,873
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50090040000,874
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50090040002,875
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50383078608,876
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428030712,877
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428032164,878
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428032623,879
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428036729,880
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428039436,881
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428040810,882
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428043400,883
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428054024,884
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50428054880,885
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50474027322,886
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50474030522,887
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50474031622,888
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50474031624,889
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50474031627,890
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50564054201,891
2,DNX0344,Multivitamins with Minerals,NDC,NDC,50564054205,892
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51432003903,893
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51759000201,894
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51759000202,895
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51862016660,896
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51862017306,897
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51862017406,898
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51991014106,899
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51991064501,900
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51991068201,901
2,DNX0344,Multivitamins with Minerals,NDC,NDC,51991068233,902
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52152007702,903
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52152007704,904
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52152007802,905
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52152007804,906
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52152007805,907
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52297005778,908
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52297006178,909
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52297006278,910
2,DNX0344,Multivitamins with Minerals,NDC,NDC,52297025578,911
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Antiacne,1
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Antidote,2
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Calcium Supplement,3
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Magnesium Supplement,4
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Mineral Combination,5
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Mineral Supplement,6
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Nutriceutical,7
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Nutritive Agent,8
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Fluoride Combination, Pediatric Formula,9
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Iron Combination, Adult Formula,10
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Iron Combination, Pediatric Formula,11
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Mineral/Fluoride/Iron Combination, Pediatric Formula,12
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Mineral/Iron Combination, Adult Formula,13
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Mineral/Iron Combination, Pediatric Formula,14
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Mineral/Nutriceutical Combination, Adult Formula,15
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Mineral Combination, Adult Formula,16
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Mineral Combination, Pediatric Formula,17
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Nutriceutical Combination, Adult Formula,18
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin/Nutriceutical Combination, Pediatric Formula,19
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin Combination,20
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin Combination, Adult Formula,21
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin Combination, Pediatric Formula,22
3,DNX0344,Multivitamins with Minerals,therapeutic_class,therapeutic_class,Vitamin Combination, Prenatal Formula,23
5,DNX0344,Multivitamins with Minerals,consumer_route,consumer_route,By mouth,1
6,DNX0344,Multivitamins with Minerals,Indications,Indications,Multivitamins with minerals are given to people who need more vitamins and minerals in their diet.,1
7,DNX0344,Multivitamins with Minerals,contraindication,contraindication,You should not use this medicine if you have had an allergic reaction to a vitamin, multivitamin, or any mineral (such as fluoride, calcium, iron, zinc, and others).,1
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Tablet,1
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Chewable Tablet,2
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Liquid,3
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Long Acting Tablet,4
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Liquid Filled Capsule,5
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Spray,6
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Packet,7
8,DNX0344,Multivitamins with Minerals,how_to_use,consumer_form,Capsule,8
9,DNX0344,Multivitamins with Minerals,how_to_use,how_to_use,Your doctor will tell you how much medicine to use. Do not use more than directed.,1
9,DNX0344,Multivitamins with Minerals,how_to_use,how_to_use,Follow the instructions on the medicine label if you are using this medicine without a prescription.,2
9,DNX0344,Multivitamins with Minerals,how_to_use,how_to_use,Swallow the capsule or tablet whole, unless the directions say you can break, crush, or chew the vitamin. Some tablets have a special coating and should not be chewed. Chewable tablets should be chewed thoroughly before swallowing.,3
9,DNX0344,Multivitamins with Minerals,how_to_use,how_to_use,Measure the oral liquid vitamins with a marked measuring spoon, oral syringe, medicine dropper, or medicine cup. You may mix the liquid with food.,4
9,DNX0344,Multivitamins with Minerals,how_to_use,how_to_use,For spray vitamins: Spray the liquid directly into your mouth, on the inside of your cheek. Wait 30 seconds before swallowing.,5
10,DNX0344,Multivitamins with Minerals,how_to_use,missed_dose,If a dose is missed, you can take it when you remember.,1
10,DNX0344,Multivitamins with Minerals,how_to_use,missed_dose,It is generally not harmful if you miss a dose of a multivitamin.,2
11,DNX0344,Multivitamins with Minerals,how_to_use,storage_disposal,Store at room temperature in a closed container away from heat, moisture, and light. Do not freeze.,1
11,DNX0344,Multivitamins with Minerals,how_to_use,storage_disposal,Keep all medicine away from children.,2
13,DNX0344,Multivitamins with Minerals,warning_caution,warning_caution,If you are pregnant or breast feeding, check with your doctor. It is very important during this time to take the right vitamins in the right amounts.,1
13,DNX0344,Multivitamins with Minerals,warning_caution,warning_caution,Make sure your doctor knows if you have kidney disease. You should not use certain brands of this medicine if you have kidney disease or are on dialysis, because they may harm your kidneys. Ask your caregiver what brands are best for you.,2
13,DNX0344,Multivitamins with Minerals,warning_caution,warning_caution,This medicine might contain phenylalanine (aspartame). This is only a concern if you have a disorder called phenylketonuria (a problem with amino acids). Talk to your doctor before using this medicine.,3
13,DNX0344,Multivitamins with Minerals,warning_caution,warning_caution,You should not use more of this medicine than your doctor has ordered or more than the label on the bottle recommends. Certain vitamins can build up in the body and may cause harm.,4
13,DNX0344,Multivitamins with Minerals,warning_caution,warning_caution,Vitamin supplements can sometimes make the stool darker and the urine dark yellow. This is normal.,5
15,DNX0344,Multivitamins with Minerals,side_effects,less_serious_side_effects,Tiredness,1
15,DNX0344,Multivitamins with Minerals,side_effects,less_serious_side_effects,Loss of appetite, indigestion, or nausea,2
15,DNX0344,Multivitamins with Minerals,side_effects,less_serious_side_effects,Staining of teeth,3
15,DNX0344,Multivitamins with Minerals,side_effects,less_serious_side_effects,Constipation or diarrhea,4

(1322 rows affected)

